ÁREA;PUESTO;N;ID CONOCIMIENTO;CONOCIMIENTO;Nivel;Valor
COMERCIAL;D.COMERCIAL;D.COMERCIAL3;3;Conocimientos sobre negociación de contratos con clientes para alcanzar el máximo beneficio para ambas partes y asegurar relaciones comerciales a largo plazo;N2: 6,5 - 8 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL3;3;Conocimientos sobre negociación de contratos con clientes para alcanzar el máximo beneficio para ambas partes y asegurar relaciones comerciales a largo plazo;N3: 8 - 10 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL3;3;Conocimientos sobre negociación de contratos con clientes para alcanzar el máximo beneficio para ambas partes y asegurar relaciones comerciales a largo plazo;N1: 10 - 13 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL3;3;Conocimientos sobre negociación de contratos con clientes para alcanzar el máximo beneficio para ambas partes y asegurar relaciones comerciales a largo plazo;N2: 13 - 16 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL3;3;Conocimientos sobre negociación de contratos con clientes para alcanzar el máximo beneficio para ambas partes y asegurar relaciones comerciales a largo plazo;N3: 16 - 20 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL3;3;Conocimientos sobre negociación de contratos con clientes para alcanzar el máximo beneficio para ambas partes y asegurar relaciones comerciales a largo plazo;N1: 20 - 24 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL3;3;Conocimientos sobre negociación de contratos con clientes para alcanzar el máximo beneficio para ambas partes y asegurar relaciones comerciales a largo plazo;N2: 24 - 30 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL3;3;Conocimientos sobre negociación de contratos con clientes para alcanzar el máximo beneficio para ambas partes y asegurar relaciones comerciales a largo plazo;N3: 30 - 38 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL4;4;Conocimientos jurídicos (contratos de prestación de servicios con clientes, variables y clausulas jurídicas y fiscales, etc.);N1: 6M A 1,5 AÑO;2
COMERCIAL;D.COMERCIAL;D.COMERCIAL4;4;Conocimientos jurídicos (contratos de prestación de servicios con clientes, variables y clausulas jurídicas y fiscales, etc.);N2: 1,5 - 3 AÑO;3
COMERCIAL;D.COMERCIAL;D.COMERCIAL4;4;Conocimientos jurídicos (contratos de prestación de servicios con clientes, variables y clausulas jurídicas y fiscales, etc.);N3: 3 - 5 AÑO;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL4;4;Conocimientos jurídicos (contratos de prestación de servicios con clientes, variables y clausulas jurídicas y fiscales, etc.);N1: 5 - 6,5 AÑOS;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL4;4;Conocimientos jurídicos (contratos de prestación de servicios con clientes, variables y clausulas jurídicas y fiscales, etc.);N2: 6,5 - 8 AÑOS;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL4;4;Conocimientos jurídicos (contratos de prestación de servicios con clientes, variables y clausulas jurídicas y fiscales, etc.);N3: 8 - 10 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL4;4;Conocimientos jurídicos (contratos de prestación de servicios con clientes, variables y clausulas jurídicas y fiscales, etc.);N1: 10 - 13 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL4;4;Conocimientos jurídicos (contratos de prestación de servicios con clientes, variables y clausulas jurídicas y fiscales, etc.);N2: 13 - 16 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL4;4;Conocimientos jurídicos (contratos de prestación de servicios con clientes, variables y clausulas jurídicas y fiscales, etc.);N3: 16 - 20 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL4;4;Conocimientos jurídicos (contratos de prestación de servicios con clientes, variables y clausulas jurídicas y fiscales, etc.);N1: 20 - 24 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL4;4;Conocimientos jurídicos (contratos de prestación de servicios con clientes, variables y clausulas jurídicas y fiscales, etc.);N2: 24 - 30 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL4;4;Conocimientos jurídicos (contratos de prestación de servicios con clientes, variables y clausulas jurídicas y fiscales, etc.);N3: 30 - 38 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL5;5;Conocimientos en ventas/comercial 4.0 (combinación canal offline con online);N1: 6M A 1,5 AÑO;2
COMERCIAL;D.COMERCIAL;D.COMERCIAL5;5;Conocimientos en ventas/comercial 4.0 (combinación canal offline con online);N2: 1,5 - 3 AÑO;3
COMERCIAL;D.COMERCIAL;D.COMERCIAL5;5;Conocimientos en ventas/comercial 4.0 (combinación canal offline con online);N3: 3 - 5 AÑO;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL5;5;Conocimientos en ventas/comercial 4.0 (combinación canal offline con online);N1: 5 - 6,5 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL5;5;Conocimientos en ventas/comercial 4.0 (combinación canal offline con online);N2: 6,5 - 8 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL5;5;Conocimientos en ventas/comercial 4.0 (combinación canal offline con online);N3: 8 - 10 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL5;5;Conocimientos en ventas/comercial 4.0 (combinación canal offline con online);N1: 10 - 13 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL5;5;Conocimientos en ventas/comercial 4.0 (combinación canal offline con online);N2: 13 - 16 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL5;5;Conocimientos en ventas/comercial 4.0 (combinación canal offline con online);N3: 16 - 20 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL5;5;Conocimientos en ventas/comercial 4.0 (combinación canal offline con online);N1: 20 - 24 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL5;5;Conocimientos en ventas/comercial 4.0 (combinación canal offline con online);N2: 24 - 30 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL5;5;Conocimientos en ventas/comercial 4.0 (combinación canal offline con online);N3: 30 - 38 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL6;6;Conocimientos sobre el ciclo de vida del cliente y estrategias de retención;N1: 6M A 1,5 AÑO;3
COMERCIAL;D.COMERCIAL;D.COMERCIAL6;6;Conocimientos sobre el ciclo de vida del cliente y estrategias de retención;N2: 1,5 - 3 AÑO;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL6;6;Conocimientos sobre el ciclo de vida del cliente y estrategias de retención;N3: 3 - 5 AÑO;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL6;6;Conocimientos sobre el ciclo de vida del cliente y estrategias de retención;N1: 5 - 6,5 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL6;6;Conocimientos sobre el ciclo de vida del cliente y estrategias de retención;N2: 6,5 - 8 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL6;6;Conocimientos sobre el ciclo de vida del cliente y estrategias de retención;N3: 8 - 10 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL6;6;Conocimientos sobre el ciclo de vida del cliente y estrategias de retención;N1: 10 - 13 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL6;6;Conocimientos sobre el ciclo de vida del cliente y estrategias de retención;N2: 13 - 16 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL6;6;Conocimientos sobre el ciclo de vida del cliente y estrategias de retención;N3: 16 - 20 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL6;6;Conocimientos sobre el ciclo de vida del cliente y estrategias de retención;N1: 20 - 24 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL6;6;Conocimientos sobre el ciclo de vida del cliente y estrategias de retención;N2: 24 - 30 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL6;6;Conocimientos sobre el ciclo de vida del cliente y estrategias de retención;N3: 30 - 38 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL7;7;Conocimientos de técnicas de presentación y comunicación efectiva;N1: 6M A 1,5 AÑO;3
COMERCIAL;D.COMERCIAL;D.COMERCIAL7;7;Conocimientos de técnicas de presentación y comunicación efectiva;N2: 1,5 - 3 AÑO;3
COMERCIAL;D.COMERCIAL;D.COMERCIAL7;7;Conocimientos de técnicas de presentación y comunicación efectiva;N3: 3 - 5 AÑO;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL7;7;Conocimientos de técnicas de presentación y comunicación efectiva;N1: 5 - 6,5 AÑOS;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL7;7;Conocimientos de técnicas de presentación y comunicación efectiva;N2: 6,5 - 8 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL7;7;Conocimientos de técnicas de presentación y comunicación efectiva;N3: 8 - 10 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL7;7;Conocimientos de técnicas de presentación y comunicación efectiva;N1: 10 - 13 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL7;7;Conocimientos de técnicas de presentación y comunicación efectiva;N2: 13 - 16 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL7;7;Conocimientos de técnicas de presentación y comunicación efectiva;N3: 16 - 20 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL7;7;Conocimientos de técnicas de presentación y comunicación efectiva;N1: 20 - 24 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL7;7;Conocimientos de técnicas de presentación y comunicación efectiva;N2: 24 - 30 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL7;7;Conocimientos de técnicas de presentación y comunicación efectiva;N3: 30 - 38 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL8;8;Conocimientos de análisis de datos y capacidad para interpretar informes de ventas;N1: 6M A 1,5 AÑO;3
COMERCIAL;D.COMERCIAL;D.COMERCIAL8;8;Conocimientos de análisis de datos y capacidad para interpretar informes de ventas;N2: 1,5 - 3 AÑO;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL8;8;Conocimientos de análisis de datos y capacidad para interpretar informes de ventas;N3: 3 - 5 AÑO;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL8;8;Conocimientos de análisis de datos y capacidad para interpretar informes de ventas;N1: 5 - 6,5 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL8;8;Conocimientos de análisis de datos y capacidad para interpretar informes de ventas;N2: 6,5 - 8 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL8;8;Conocimientos de análisis de datos y capacidad para interpretar informes de ventas;N3: 8 - 10 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL8;8;Conocimientos de análisis de datos y capacidad para interpretar informes de ventas;N1: 10 - 13 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL8;8;Conocimientos de análisis de datos y capacidad para interpretar informes de ventas;N2: 13 - 16 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL8;8;Conocimientos de análisis de datos y capacidad para interpretar informes de ventas;N3: 16 - 20 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL8;8;Conocimientos de análisis de datos y capacidad para interpretar informes de ventas;N1: 20 - 24 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL8;8;Conocimientos de análisis de datos y capacidad para interpretar informes de ventas;N2: 24 - 30 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL8;8;Conocimientos de análisis de datos y capacidad para interpretar informes de ventas;N3: 30 - 38 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL9;9;Conocimientos en gestión del equipo;N1: 6M A 1,5 AÑO;1
COMERCIAL;D.COMERCIAL;D.COMERCIAL9;9;Conocimientos en gestión del equipo;N2: 1,5 - 3 AÑO;2
COMERCIAL;D.COMERCIAL;D.COMERCIAL9;9;Conocimientos en gestión del equipo;N3: 3 - 5 AÑO;2
COMERCIAL;D.COMERCIAL;D.COMERCIAL9;9;Conocimientos en gestión del equipo;N1: 5 - 6,5 AÑOS;3
COMERCIAL;D.COMERCIAL;D.COMERCIAL9;9;Conocimientos en gestión del equipo;N2: 6,5 - 8 AÑOS;3
COMERCIAL;D.COMERCIAL;D.COMERCIAL9;9;Conocimientos en gestión del equipo;N3: 8 - 10 AÑOS;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL9;9;Conocimientos en gestión del equipo;N1: 10 - 13 AÑOS;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL9;9;Conocimientos en gestión del equipo;N2: 13 - 16 AÑOS;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL9;9;Conocimientos en gestión del equipo;N3: 16 - 20 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL9;9;Conocimientos en gestión del equipo;N1: 20 - 24 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL9;9;Conocimientos en gestión del equipo;N2: 24 - 30 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL9;9;Conocimientos en gestión del equipo;N3: 30 - 38 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL10;10;Conocimientos en nuevas tendencias, i+d, etc. ;N1: 6M A 1,5 AÑO;1
COMERCIAL;D.COMERCIAL;D.COMERCIAL10;10;Conocimientos en nuevas tendencias, i+d, etc. ;N2: 1,5 - 3 AÑO;1
COMERCIAL;D.COMERCIAL;D.COMERCIAL10;10;Conocimientos en nuevas tendencias, i+d, etc. ;N3: 3 - 5 AÑO;2
COMERCIAL;D.COMERCIAL;D.COMERCIAL10;10;Conocimientos en nuevas tendencias, i+d, etc. ;N1: 5 - 6,5 AÑOS;2
COMERCIAL;D.COMERCIAL;D.COMERCIAL10;10;Conocimientos en nuevas tendencias, i+d, etc. ;N2: 6,5 - 8 AÑOS;3
COMERCIAL;D.COMERCIAL;D.COMERCIAL10;10;Conocimientos en nuevas tendencias, i+d, etc. ;N3: 8 - 10 AÑOS;3
COMERCIAL;D.COMERCIAL;D.COMERCIAL10;10;Conocimientos en nuevas tendencias, i+d, etc. ;N1: 10 - 13 AÑOS;3
COMERCIAL;D.COMERCIAL;D.COMERCIAL10;10;Conocimientos en nuevas tendencias, i+d, etc. ;N2: 13 - 16 AÑOS;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL10;10;Conocimientos en nuevas tendencias, i+d, etc. ;N3: 16 - 20 AÑOS;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL10;10;Conocimientos en nuevas tendencias, i+d, etc. ;N1: 20 - 24 AÑOS;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL10;10;Conocimientos en nuevas tendencias, i+d, etc. ;N2: 24 - 30 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL10;10;Conocimientos en nuevas tendencias, i+d, etc. ;N3: 30 - 38 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL11;11;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 6M A 1,5 AÑO;3
COMERCIAL;D.COMERCIAL;D.COMERCIAL11;11;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 1,5 - 3 AÑO;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL11;11;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 3 - 5 AÑO;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL11;11;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 5 - 6,5 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL11;11;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 6,5 - 8 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL11;11;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 8 - 10 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL11;11;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 10 - 13 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL11;11;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 13 - 16 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL11;11;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 16 - 20 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL11;11;Conocimientos de normas y procedimientos (fichajes) de la empresa;N1: 20 - 24 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL11;11;Conocimientos de normas y procedimientos (fichajes) de la empresa;N2: 24 - 30 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL11;11;Conocimientos de normas y procedimientos (fichajes) de la empresa;N3: 30 - 38 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL12;12;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 6M A 1,5 AÑO;3
COMERCIAL;D.COMERCIAL;D.COMERCIAL12;12;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 1,5 - 3 AÑO;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL12;12;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 3 - 5 AÑO;4
COMERCIAL;D.COMERCIAL;D.COMERCIAL12;12;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 5 - 6,5 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL12;12;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 6,5 - 8 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL12;12;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 8 - 10 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL12;12;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 10 - 13 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL12;12;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 13 - 16 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL12;12;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 16 - 20 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL12;12;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N1: 20 - 24 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL12;12;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N2: 24 - 30 AÑOS;5
COMERCIAL;D.COMERCIAL;D.COMERCIAL12;12;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);N3: 30 - 38 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN1;1;Conocimientos del mercado y la industria, incluyendo las tendencias, los competidores y los desafíos del sector;N1: 6M A 1,5 AÑO;3
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN1;1;Conocimientos del mercado y la industria, incluyendo las tendencias, los competidores y los desafíos del sector;N2: 1,5 - 3 AÑO;3
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN1;1;Conocimientos del mercado y la industria, incluyendo las tendencias, los competidores y los desafíos del sector;N3: 3 - 5 AÑO;3
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN1;1;Conocimientos del mercado y la industria, incluyendo las tendencias, los competidores y los desafíos del sector;N1: 5 - 6,5 AÑOS;4
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN1;1;Conocimientos del mercado y la industria, incluyendo las tendencias, los competidores y los desafíos del sector;N2: 6,5 - 8 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN1;1;Conocimientos del mercado y la industria, incluyendo las tendencias, los competidores y los desafíos del sector;N3: 8 - 10 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN1;1;Conocimientos del mercado y la industria, incluyendo las tendencias, los competidores y los desafíos del sector;N1: 10 - 13 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN1;1;Conocimientos del mercado y la industria, incluyendo las tendencias, los competidores y los desafíos del sector;N2: 13 - 16 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN1;1;Conocimientos del mercado y la industria, incluyendo las tendencias, los competidores y los desafíos del sector;N3: 16 - 20 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN1;1;Conocimientos del mercado y la industria, incluyendo las tendencias, los competidores y los desafíos del sector;N1: 20 - 24 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN1;1;Conocimientos del mercado y la industria, incluyendo las tendencias, los competidores y los desafíos del sector;N2: 24 - 30 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN1;1;Conocimientos del mercado y la industria, incluyendo las tendencias, los competidores y los desafíos del sector;N3: 30 - 38 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN2;2;Conocimientos en desarrollar y ejecutar un plan de marketing y comunicación con enfoque agile que refleje los objetivos y valores de la empresa;N1: 6M A 1,5 AÑO;3
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN2;2;Conocimientos en desarrollar y ejecutar un plan de marketing y comunicación con enfoque agile que refleje los objetivos y valores de la empresa;N2: 1,5 - 3 AÑO;3
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN2;2;Conocimientos en desarrollar y ejecutar un plan de marketing y comunicación con enfoque agile que refleje los objetivos y valores de la empresa;N3: 3 - 5 AÑO;3
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN2;2;Conocimientos en desarrollar y ejecutar un plan de marketing y comunicación con enfoque agile que refleje los objetivos y valores de la empresa;N1: 5 - 6,5 AÑOS;4
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN2;2;Conocimientos en desarrollar y ejecutar un plan de marketing y comunicación con enfoque agile que refleje los objetivos y valores de la empresa;N2: 6,5 - 8 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN2;2;Conocimientos en desarrollar y ejecutar un plan de marketing y comunicación con enfoque agile que refleje los objetivos y valores de la empresa;N3: 8 - 10 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN2;2;Conocimientos en desarrollar y ejecutar un plan de marketing y comunicación con enfoque agile que refleje los objetivos y valores de la empresa;N1: 10 - 13 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN2;2;Conocimientos en desarrollar y ejecutar un plan de marketing y comunicación con enfoque agile que refleje los objetivos y valores de la empresa;N2: 13 - 16 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN2;2;Conocimientos en desarrollar y ejecutar un plan de marketing y comunicación con enfoque agile que refleje los objetivos y valores de la empresa;N3: 16 - 20 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN2;2;Conocimientos en desarrollar y ejecutar un plan de marketing y comunicación con enfoque agile que refleje los objetivos y valores de la empresa;N1: 20 - 24 AÑOS;5
COMERCIAL;R.MARKETING_Y_COMUNICACIÓN;R.MARKETING_Y_COMUNICACIÓN2;2;Conocimientos en desarrollar y ejecutar un plan de marketing y comunicación con enfoque agile que refleje los objetivos y valores de la empresa;N2: 24 - 30 AÑOS;5
